atom1 bx by bz nx ny nz
277729 -0.900538 0.119224 -0.41811 26 18 7
277730 -0.875098 -0.0745823 -0.478163 25 18 7
277731 -0.925704 0.052745 -0.374553 25 18 7
277732 -0.844668 -0.0428807 -0.53357 25 18 7
277733 -0.882974 -0.0010105 -0.469421 25 18 7
277734 -0.931951 -0.0204575 -0.362006 25 18 7
277735 -0.930916 0.1924 -0.310447 24 18 7
277736 -0.939585 0.117321 -0.321584 24 19 7
277737 -0.92498 0.201711 -0.322064 24 19 7
277738 -0.887632 0.136287 -0.439927 24 19 6
277739 -0.830206 0.253469 -0.4965 23 19 6
277740 -0.88188 -0.471391 0.0088148 23 19 6
277741 -0.90588 -0.406559 0.118708 23 19 6
277742 -0.84262 -0.534215 0.0678701 23 18 6
277743 -0.832012 -0.553016 0.0439221 23 18 6
277744 -0.825608 -0.562999 -0.0374507 22 18 6
277745 -0.756218 -0.653608 -0.0305017 22 18 6
277746 -0.752875 -0.612851 0.239984 22 18 6
277747 -0.727552 -0.620251 0.293184 22 18 6
277748 -0.791819 -0.610368 0.0217512 22 18 6
277749 -0.880889 -0.470032 -0.0557208 21 17 6
277750 -0.747168 -0.663823 0.0328343 21 17 6
277751 -0.770773 -0.6365 -0.0278737 21 17 6
277752 -0.113468 -0.95499 0.274077 21 17 6
277753 -0.694537 -0.413963 0.588433 21 17 7
277754 -0.767659 -0.363385 0.527875 21 17 7
277755 0.222098 -0.259742 0.939791 21 17 7
277756 0.182872 -0.2291 0.956071 21 16 7
277757 0.186578 -0.239609 0.952773 21 16 7
277758 0.880904 -0.179008 0.438138 21 16 8
277759 0.911247 -0.244847 0.331179 21 16 8
277760 0.916066 -0.193902 0.351034 21 16 8
277761 0.866457 -0.117201 0.485299 21 16 8
277762 0.918505 -0.246808 0.308924 22 16 8
277763 0.841562 -0.0735541 0.535129 22 16 8
277764 0.911633 -0.0691528 0.405145 22 16 8
277765 0.896873 -0.0416918 0.440318 22 16 8
277766 0.804476 0.307248 0.508347 23 16 8
277767 0.788078 0.159204 0.594632 23 16 9
277768 0.819176 -0.015958 0.573321 23 16 9
277769 0.8526 0.146604 0.501578 23 16 9
277770 0.913028 -0.0653019 0.402635 23 16 9
277771 0.844501 0.0582825 0.532373 24 16 9
277772 0.820496 0.204867 0.533682 24 16 9
277773 0.804043 0.0598031 0.591556 24 16 9
277774 0.731152 -0.0693175 0.678684 24 16 9
277775 0.820824 0.237781 0.519335 24 16 10
277776 0.882069 0.199722 0.426691 25 16 10
277777 0.819089 -0.0523755 0.571271 25 16 10
277778 0.757919 -0.0790776 0.647538 25 16 10
277779 0.959807 -0.182561 -0.21317 25 16 10
277780 -0.0499483 -0.959166 -0.278397 25 16 10
277781 -0.216926 -0.232951 -0.947986 25 16 10
277782 -0.890631 -0.0564123 -0.451213 25 16 10
277783 -0.876716 -0.109358 -0.468411 25 16 10
277784 -0.86643 -0.0752031 -0.493603 25 16 9
277785 -0.806434 -0.147867 -0.572538 25 16 9
277786 -0.802981 -0.0669634 -0.59223 24 16 9
277787 -0.877481 -0.0107616 -0.47949 24 16 9
277788 -0.896884 0.00720306 -0.442206 24 16 9
277789 -0.80762 0.00774344 -0.589653 24 16 9
277790 -0.778904 0.0110557 -0.627045 24 16 9
277791 -0.765898 -0.111005 -0.633308 23 16 8
277792 -0.870167 -0.088673 -0.484712 23 16 8
277793 -0.847548 -0.110056 -0.519182 23 16 8
277794 -0.797924 0.0204543 -0.60241 23 16 8
277795 -0.8491 0.171244 -0.499705 22 16 8
277796 -0.882958 -0.0488909 -0.466899 22 16 8
277797 -0.930047 0.0586204 -0.362735 22 16 8
277798 -0.927536 -0.221399 -0.301098 22 16 8
277799 -0.300247 -0.162311 -0.93995 22 16 7
277801 0.600931 0.106988 -0.792109 31 32 14
277802 -0.26191 -0.17082 -0.949855 31 32 13
277803 -0.380872 -0.0440824 -0.923576 31 32 13
277804 -0.417898 -0.0401539 -0.907606 31 32 13
277805 -0.453704 -0.0575387 -0.889293 31 32 13
277806 -0.386408 -0.0345079 -0.921682 31 32 12
277807 -0.289634 -0.0378905 -0.956387 31 32 12
277808 -0.287777 -0.115301 -0.950731 31 32 12
277809 -0.274163 -0.0900084 -0.957462 31 32 12
277810 -0.323899 -0.344108 -0.881294 31 32 12
277811 -0.308119 -0.0924561 -0.946845 31 32 11
277812 -0.164199 -0.0988974 -0.981457 31 32 11
277813 -0.351234 -0.0912589 -0.93183 31 32 11
277814 -0.33807 -0.135103 -0.931373 31 32 11
277815 -0.141091 -0.324528 -0.935294 30 32 10
277816 0.0732324 -0.901322 -0.426915 30 32 10
277817 -0.558025 -0.794664 0.238992 30 31 10
277818 0.0570134 -0.962829 -0.264026 30 31 10
277819 0.370832 -0.92708 -0.0548273 30 31 10
277820 0.609025 -0.429023 0.667104 30 31 10
277821 0.519653 -0.316943 0.793416 31 31 10
277822 -0.275995 0.0117912 0.961087 31 31 11
277823 -0.197112 -0.0685692 0.97798 31 31 11
277824 0.571937 -0.729195 0.375716 31 31 11
277825 0.463796 -0.796183 0.38857 31 30 11
277826 -0.348888 -0.697213 0.626236 31 30 11
277827 -0.723622 0.083344 0.685146 31 30 11
277828 0.213471 -0.761506 0.611996 31 30 12
277829 0.15903 -0.704593 0.691562 31 30 12
277830 0.0850598 -0.650626 0.75462 31 30 12
277831 -0.0787919 -0.747453 0.659626 31 30 12
277832 -0.977565 0.152802 0.144977 31 29 12
277833 -0.990841 0.121771 0.0583646 30 30 12
277834 -0.999847 0.0129822 -0.011684 30 30 12
277835 -0.638701 0.747305 -0.183294 30 30 12
277836 -0.6042 0.751857 -0.26392 30 30 12
277837 -0.766607 0.591569 -0.249721 30 30 12
277838 -0.786815 0.602327 -0.134628 29 30 12
277839 -0.838577 0.530548 -0.123725 29 30 12
277840 -0.767681 0.635068 -0.0857563 29 30 12
277841 -0.697162 0.715755 -0.0407427 29 31 12
277842 -0.250629 0.536796 -0.805627 29 31 12
277843 -0.777505 0.628696 0.015056 29 31 12
277844 -0.825846 0.559119 0.073242 28 31 12
277845 -0.724571 0.680894 -0.106677 28 31 12
277846 -0.623372 0.773958 -0.111338 28 31 12
277847 -0.767099 0.598244 -0.231652 28 32 12
277848 -0.7524 0.564879 -0.338831 28 32 12
277849 -0.7283 0.597896 -0.334814 27 32 12
277850 -0.504443 0.808316 -0.303582 27 32 11
277851 -0.438975 0.849858 -0.29162 27 32 11
277852 -0.487863 0.862468 -0.134679 27 32 11
277857 -0.675369 -0.475347 -0.563847 27 32 10
277858 -0.751449 -0.465804 -0.467281 26 32 10
277859 -0.763056 -0.542761 -0.350936 26 32 10
277860 -0.827721 -0.503605 -0.247507 26 32 10
277861 -0.0917193 -0.477457 0.873855 26 32 10
277862 -0.593756 -0.758142 0.269582 26 32 10
277863 -0.387549 -0.782341 0.487595 26 32 10
277864 -0.49795 -0.596377 0.629588 26 31 11
277865 -0.446113 -0.620696 0.644763 25 31 11
277866 -0.492309 -0.578992 -0.649923 25 31 11
277867 -0.176377 -0.979243 0.0998753 25 31 11
277868 0.284934 -0.303794 -0.909132 25 31 11
277869 0.207664 -0.321598 -0.923824 25 31 10
277870 0.490484 -0.349709 -0.798204 25 31 10
277871 0.370225 -0.400514 -0.838166 26 31 10
277872 0.407955 -0.292396 -0.864914 26 30 10
277873 0.977374 -0.158578 -0.139973 26 30 10
277874 0.964166 -0.258273 -0.0606511 26 30 10
277875 0.52943 -0.785683 0.320008 26 30 10
277876 0.631544 -0.715088 0.299667 26 30 10
277877 0.717869 -0.656515 0.231629 27 30 10
277878 0.709982 -0.656485 0.25486 27 30 10
277879 0.655129 -0.699178 0.286279 27 30 10
277880 0.731874 -0.665968 0.144387 27 29 10
277881 0.717138 -0.66055 0.222231 27 29 10
277882 0.609329 -0.775347 0.165998 27 29 10
277883 0.630336 -0.735528 0.248343 28 29 10
277884 0.762953 -0.591678 0.260421 28 29 10
277885 0.687508 -0.681769 0.250048 28 29 10
277886 0.632448 -0.690599 0.350831 28 28 10
277887 0.653312 -0.696196 0.297479 28 28 10
277888 0.717659 -0.682837 0.136747 28 28 10
277889 0.732093 -0.619614 0.283053 29 28 10
277890 0.767005 -0.57195 0.290821 29 28 10
277891 0.804725 -0.563469 0.186867 29 28 11
277892 0.653541 -0.718048 0.239356 29 27 11
277893 0.773739 -0.604978 0.18796 29 27 11
277894 0.776697 -0.572937 0.261696 29 27 11
277895 0.718629 -0.656997 0.227874 30 27 11
277896 0.750933 -0.611143 0.250209 30 27 11
277897 0.806375 -0.540325 0.240432 30 27 11
277898 0.675429 -0.705343 0.215145 30 27 11
277899 0.636139 -0.651965 0.412637 30 26 11
277901 0.667576 -0.687969 -0.284677 16 18 14
277902 0.728695 -0.615935 -0.299377 16 17 13
277903 0.64075 -0.745684 -0.182741 17 17 13
277904 0.678109 -0.679904 -0.279104 17 17 13
277905 0.756317 -0.626609 -0.188002 17 17 13
277906 0.720544 -0.668674 -0.183554 17 17 13
277907 0.690087 -0.712015 -0.129668 17 17 13
277908 0.756836 -0.652311 -0.0411146 17 16 13
277909 0.616108 -0.78444 0.0711614 18 16 13
277910 0.674952 -0.724657 -0.138967 18 16 13
277911 0.659788 -0.738304 -0.139955 18 16 13
277912 0.741317 -0.663083 -0.103776 18 16 13
277913 0.694694 -0.71215 -0.101201 18 15 13
277914 0.681987 -0.710755 -0.172398 18 15 13
277915 0.668842 -0.718687 -0.190104 19 15 13
277916 0.689088 -0.697825 -0.195444 19 15 13
277917 0.560458 -0.774234 -0.294021 19 15 13
277918 0.629146 -0.768327 -0.117682 19 15 13
277919 0.692181 -0.670877 -0.2661 19 14 13
277920 0.685044 -0.709809 -0.163971 19 14 13
277921 0.600445 -0.788661 -0.132213 20 14 13
277922 0.617753 -0.701057 -0.356231 20 14 13
277923 0.63626 -0.75249 -0.170097 20 14 13
277924 0.669271 -0.701292 -0.245492 20 13 13
277925 0.616184 -0.726765 -0.303528 20 13 12
277926 0.681792 -0.649932 -0.335779 20 13 12
277927 0.409979 -0.842377 -0.34974 21 13 12
277928 0.312353 -0.8164 -0.485722 21 13 12
277929 0.836152 -0.541585 -0.0868114 21 13 12
277930 0.8126 -0.515993 -0.270984 21 12 12
277931 0.765218 -0.562095 -0.313832 21 12 12
277932 0.570089 -0.282065 0.771646 21 12 12
277933 0.620027 -0.284437 0.731206 22 12 12
277934 0.992164 0.0416187 0.117804 22 12 12
277935 0.982436 -0.0463922 0.180744 22 12 12
277936 0.114426 0.7635 0.635589 22 12 13
277937 -0.138226 0.751173 0.645471 22 12 13
277938 -0.400264 0.734892 0.54747 22 13 13
277939 -0.494435 0.778166 0.387287 22 13 13
277940 -0.398877 0.848248 0.348384 22 13 13
277941 -0.557975 0.75895 0.335646 22 13 13
277942 -0.639767 0.738087 0.214302 22 13 13
277943 -0.679917 0.683963 0.264401 21 13 13
277944 -0.535406 0.725248 0.432847 21 14 13
277945 -0.576536 0.758895 0.302796 21 14 13
277946 -0.594558 0.769567 0.232952 21 14 14
277947 -0.596393 0.723424 0.347812 21 14 14
277948 -0.639861 0.725005 0.254843 21 14 14
277949 -0.710089 0.686619 0.155972 20 15 14
277950 -0.615986 0.766443 0.182005 20 15 14
277951 -0.754014 0.6525 0.0755503 20 15 14
277952 -0.665216 0.724086 0.182172 20 15 14
277953 -0.76814 0.619726 0.160936 20 15 14
277954 -0.0388641 0.834709 0.549318 20 15 14
277955 -0.28793 0.784235 0.549611 20 16 14
277956 0.738624 0.65932 0.140469 20 16 14
277957 0.846763 0.492295 0.201591 20 16 14
277958 0.44585 0.0227991 0.894817 20 16 14
277959 0.552163 -0.0901532 0.828847 20 16 15
277960 -0.410795 -0.334576 0.848119 20 16 15
277961 -0.360102 -0.404969 0.840432 20 16 15
277962 -0.110444 -0.95101 0.288758 20 16 15
277963 0.577797 -0.719255 -0.385777 20 16 15
277964 0.763003 0.582795 -0.279601 20 16 15
277965 0.65239 0.621431 -0.433833 20 16 15
277966 0.0838714 0.995064 0.0530334 21 16 15
277967 0.132866 0.990299 -0.0406733 21 16 15
277968 0.120265 0.992742 0.0 21 16 15
277969 0.0217866 0.999586 0.0187885 21 17 15
277970 -0.0636429 0.99634 -0.0570591 21 17 15
277971 0.0150206 0.997446 -0.0698253 21 17 15
277972 0.0605754 0.987704 -0.144121 21 17 15
277973 0.0272344 0.985497 -0.167492 21 18 15
277974 0.120233 0.955976 -0.267681 21 18 15
277975 -0.0686269 0.946042 -0.316693 21 18 15
277976 0.984515 0.117442 0.130144 21 18 15
277977 0.974117 0.175858 0.142023 21 18 15
277978 0.104063 -0.993873 0.0372392 21 18 15
277979 -0.00993639 -0.999925 0.00709742 21 18 15
277980 -0.181483 -0.979357 0.089014 21 18 15
277981 -0.0628556 -0.997491 -0.032584 21 17 15
277982 -0.088835 -0.987376 0.131137 21 17 15
277983 0.0431034 -0.998804 -0.0230985 21 17 15
277984 -0.0263376 -0.99838 -0.0504294 21 17 15
277985 -0.0189688 -0.99821 0.0567186 21 16 15
277986 0.028831 -0.995077 0.0948176 21 16 15
277987 -0.0794785 -0.989377 0.12172 21 16 15
277988 -0.215006 -0.976285 0.0252831 21 16 15
277989 -0.199212 -0.977857 -0.0641118 21 15 15
277990 -0.662574 -0.403402 -0.63108 21 15 15
277991 -0.310213 0.511974 -0.801031 21 15 15
277992 -0.00460108 0.992579 -0.12151 21 15 14
277993 0.0381377 0.991369 -0.125431 21 16 14
277994 0.0734274 0.99233 -0.099445 21 16 14
277995 -0.0691796 0.991099 -0.113739 21 16 14
277996 0.0600448 0.99706 0.0476013 21 16 14
277997 -0.319237 0.944864 0.0729403 21 17 14
277998 -0.38392 0.908598 0.164481 21 17 14
277999 0.894933 0.429669 -0.12033 21 17 14
278001 0.138125 0.922494 0.360453 21 26 16
278002 0.248102 0.960813 0.123627 21 26 16
278003 0.248963 0.95776 0.143919 21 26 16
278004 0.316152 0.934425 0.164004 21 27 16
278005 0.239728 0.933479 0.266736 21 27 16
278006 0.315089 0.897784 0.307738 21 27 16
278007 0.308178 0.919702 0.243257 21 27 16
278008 0.775723 -0.157087 0.61121 21 27 16
278009 0.874297 -0.271812 0.402147 22 27 16
278010 0.864678 -0.271153 0.422857 22 27 16
278011 0.967488 -0.0658419 0.244196 22 27 16
278012 0.972431 -0.181181 0.146805 22 27 16
278013 0.952305 -0.166 0.256044 23 27 16
278014 0.883649 -0.417257 -0.212275 23 27 16
278015 0.923743 -0.309647 -0.225425 23 27 16
278016 0.959729 -0.218434 -0.176653 23 27 16
278017 0.938309 -0.333466 -0.0915285 23 27 16
278018 0.833859 -0.436793 -0.337477 24 27 16
278019 0.83929 -0.319928 -0.439588 24 27 16
278020 0.872711 -0.02749 -0.487463 24 27 16
278021 0.868759 -0.166926 -0.466254 24 27 16
278022 0.266953 0.268572 -0.92553 24 27 16
278023 0.898773 -0.109183 -0.424601 25 27 16
278024 0.830915 -0.227483 -0.507771 25 27 15
278025 0.829962 -0.100867 -0.548625 25 27 15
278026 0.846133 0.0435625 -0.531188 25 27 15
278027 0.802023 0.15611 -0.576532 25 27 15
278028 0.789066 0.167187 -0.59112 26 27 15
278029 0.602768 0.158787 -0.781957 26 27 15
278030 -0.600929 0.765479 -0.230056 26 27 15
278031 -0.728285 0.616833 -0.298524 26 27 15
278032 -0.791953 0.528511 -0.305755 25 27 14
278033 -0.879902 0.389569 -0.272043 25 27 14
278034 -0.842943 0.432274 -0.320291 25 27 14
278035 -0.752219 0.560031 -0.347178 25 27 14
278036 -0.879017 0.400894 -0.258094 25 28 14
278037 -0.963329 0.210651 -0.166205 24 28 14
278038 -0.92087 0.282464 -0.268726 24 28 14
278039 -0.894405 0.181373 -0.408831 24 28 14
278040 -0.902583 0.250474 -0.350153 24 28 14
278041 -0.695004 0.577272 0.428633 24 28 14
278042 -0.68812 0.654052 0.314176 23 28 14
278043 -0.841917 0.308624 -0.442637 23 28 14
278044 -0.867101 0.22636 -0.443731 23 28 14
278045 -0.793308 0.0629373 -0.605559 23 28 14
278046 -0.0320031 -0.434137 -0.900278 23 28 14
278047 0.129416 -0.991529 -0.0110477 23 28 13
278048 0.140173 -0.973245 -0.182062 23 28 13
278049 0.00567664 -0.963463 -0.267781 23 28 13
278050 -0.156863 -0.987575 0.00951271 23 27 13
278051 -0.261105 -0.965014 0.0239025 23 27 13
278052 -0.248424 -0.965709 -0.0754397 23 27 13
278053 -0.323621 -0.922223 -0.211598 22 27 13
278054 -0.357269 -0.933393 0.0337009 22 26 13
278055 -0.276437 -0.960563 0.0300176 22 26 13
278056 -0.188637 -0.976459 0.104613 22 26 13
278057 -0.0625578 -0.995257 0.0745025 22 26 13
278058 -0.29095 -0.944012 -0.155528 22 25 13
278059 -0.279459 -0.954137 -0.107358 22 25 13
278060 -0.30448 -0.918748 -0.251385 22 25 13
278061 0.0122618 -0.951193 -0.308354 22 25 13
278062 -0.15489 -0.941629 -0.298904 22 24 13
278063 -0.220095 -0.942121 -0.252914 22 24 13
278064 -0.318441 -0.930747 -0.179738 22 24 13
278065 -0.21366 -0.962603 -0.166569 22 24 13
278066 -0.322171 -0.939472 -0.116615 22 24 13
278067 -0.260977 -0.96253 -0.0736661 22 23 13
278068 -0.293788 -0.949337 -0.111565 22 23 13
278069 -0.204777 -0.976831 -0.0621899 22 23 13
278070 -0.152795 -0.987941 0.0250304 22 23 13
278071 -0.153901 -0.987932 -0.0174392 21 22 13
278072 -0.169937 -0.982846 -0.0716527 21 22 13
278073 -0.195582 -0.980556 -0.016078 21 22 13
278074 -0.214333 -0.968051 -0.130146 21 22 13
278075 -0.125842 -0.990838 -0.0490343 21 21 13
278076 -0.0688449 -0.98417 -0.163311 21 21 13
278077 0.0766024 -0.980186 -0.182667 21 21 13
278078 0.829784 -0.382301 -0.406577 21 21 13
278079 0.996316 0.0737644 -0.0437417 22 21 13
278080 0.972511 0.225338 -0.0586964 22 21 13
278081 0.959408 0.0951676 -0.265478 22 21 12
278082 0.653106 0.595416 0.467903 22 21 12
278083 -0.0768662 0.993348 0.0857354 22 21 13
278084 -0.097077 0.991529 0.0862907 22 21 13
278085 -0.0957436 0.971627 0.216274 22 22 13
278086 0.0224127 0.993494 0.111656 22 22 13
278087 0.174353 0.967356 0.183912 22 22 13
278088 0.301914 0.952355 0.0432214 22 22 13
278089 0.246408 0.96283 0.110641 22 23 13
278090 0.126283 0.971599 0.20012 23 23 13
278091 0.255583 0.923017 0.287607 23 23 13
278092 0.323501 0.929024 0.179613 23 23 13
278093 0.123838 0.989049 0.080288 23 23 13
278094 0.188635 0.980672 0.0519649 23 24 13
278095 0.185695 0.938604 0.290757 23 24 13
278096 0.280489 0.947594 0.15294 23 24 13
278097 0.29157 0.926775 0.236804 23 24 13
278098 0.233527 0.950921 0.203013 23 25 13
278099 0.481053 0.862762 0.155658 23 25 13
278101 -0.619811 0.52549 -0.582834 16 3 13
278102 -0.637667 0.485642 -0.59794 16 3 13
278103 -0.677922 0.482149 -0.554937 16 3 13
278104 -0.739748 0.55229 -0.384381 16 4 13
278105 -0.695751 0.577407 -0.427237 16 4 13
278106 -0.732257 0.497593 -0.464973 15 4 12
278107 -0.731759 0.565212 -0.380872 15 4 12
278108 -0.788273 0.48876 -0.373816 15 4 12
278109 -0.77821 0.460429 -0.427077 15 4 12
278110 -0.693797 0.554617 -0.459397 15 4 12
278111 -0.786785 0.463114 -0.408037 15 5 12
278112 -0.719156 0.574625 -0.390667 14 5 12
278113 -0.662624 0.599707 -0.448644 14 5 12
278114 -0.7255 0.562497 -0.396543 14 5 12
278115 -0.790877 0.501083 -0.351325 14 5 11
278116 0.0718027 0.822354 -0.564427 14 5 11
278117 0.0309904 0.869997 -0.492081 14 5 11
278118 0.145332 0.905911 0.397747 14 6 11
278119 0.850001 0.340513 0.401932 14 6 11
278120 0.792465 -0.499073 0.350607 14 6 11
278121 0.78665 -0.467597 0.403156 14 6 12
278122 0.777889 -0.515034 0.36004 14 6 12
278123 0.651909 -0.59004 0.476307 15 5 12
278124 0.538139 -0.605258 0.586574 15 5 12
278125 0.769448 -0.355462 0.530656 15 5 12
278126 0.757034 -0.484471 0.438391 15 5 12
278127 0.763678 -0.546023 0.344464 15 5 12
278128 0.720376 -0.576687 0.385344 16 5 12
278129 0.804676 -0.387848 0.449523 16 5 12
278130 0.761908 -0.493592 0.41936 16 5 13
278131 0.660643 -0.548499 0.512543 16 4 13
278132 0.762754 -0.384413 0.520032 16 4 13
278133 0.633994 -0.411446 0.6548 16 4 13
278134 0.020804 0.0527102 0.998393 17 4 13
278135 -0.980139 0.135336 0.144953 16 4 13
278136 -0.714557 0.532229 -0.454028 16 4 13
278137 -0.674556 0.57892 -0.458068 16 4 13
278138 -0.728648 0.548158 -0.410604 16 5 13
278139 -0.740537 0.576306 -0.345652 16 5 13
278140 -0.742082 0.546748 -0.38779 16 5 13
278141 -0.704716 0.481541 -0.52105 15 5 13
278142 -0.751884 0.436306 -0.494274 15 5 13
278143 -0.711422 0.551906 -0.435061 15 5 12
278144 -0.738975 0.426774 -0.521326 15 5 12
278145 -0.763636 0.479893 -0.431929 15 5 12
278146 -0.760978 0.514053 -0.395806 14 6 12
278147 -0.705115 0.604749 -0.370259 14 6 12
278148 -0.675367 0.577808 -0.458276 14 6 12
278149 -0.679521 0.51511 -0.522411 14 6 12
278150 -0.676102 0.45171 -0.582104 14 6 12
278151 -0.668702 0.480692 -0.567251 14 6 12
278152 -0.717048 0.413677 -0.560994 13 6 11
278153 -0.480163 0.875979 0.0458733 13 6 11
278154 -0.551152 0.804707 0.220631 13 7 11
278155 -0.367595 0.908361 0.199385 13 7 11
278156 -0.543217 0.335638 0.769585 13 7 12
278157 -0.672937 0.421828 0.607632 13 7 12
278158 -0.429977 0.491003 0.757651 13 7 12
278159 -0.452828 0.654752 0.605183 13 7 12
278160 -0.311999 0.881921 -0.353371 12 8 12
278161 0.250535 0.895873 0.366938 12 8 12
278162 0.337144 0.842229 0.420694 12 8 12
278163 0.248932 0.854325 0.456247 13 8 12
278164 0.0484441 0.88057 0.471434 13 8 12
278165 0.181214 0.856765 0.48282 13 9 13
278166 0.212035 0.885566 0.413296 13 9 13
278167 0.180103 0.825718 0.534558 13 9 13
278168 0.298095 0.762483 0.574246 13 9 13
278169 0.433693 0.700699 0.566509 13 9 13
278170 0.517636 0.65287 0.553005 13 10 13
278171 0.379137 0.694412 0.611594 13 10 13
278172 0.323716 0.795734 0.511875 13 10 13
278173 0.424297 0.712229 0.559197 13 10 14
278174 0.466174 0.733033 0.495322 13 10 14
278175 0.337818 0.780715 0.525702 13 11 14
278176 0.426071 0.701778 0.570939 14 11 14
278177 0.501267 0.715806 0.486161 14 11 14
278178 0.727368 0.589074 0.352034 14 11 14
278179 0.030786 0.963178 0.267095 14 11 14
278180 -0.0509213 0.994662 0.0897463 14 11 14
278181 -0.386961 0.566162 -0.72782 14 12 14
278182 -0.411907 -0.755872 -0.50891 14 12 14
278183 -0.575982 -0.612387 -0.541504 14 11 14
278184 -0.541142 -0.753609 -0.373147 14 11 14
278185 -0.512943 -0.744884 -0.426657 13 11 14
278186 -0.426416 -0.73462 -0.527734 13 11 14
278187 -0.387047 -0.741982 -0.547409 13 11 14
278188 -0.33037 -0.794764 -0.509122 13 11 13
278189 -0.454786 -0.625489 -0.633982 13 10 13
278190 -0.412466 -0.684832 -0.60073 13 10 13
278191 -0.287328 -0.827925 -0.481646 13 10 13
278192 -0.352536 -0.81036 -0.468012 13 10 13
278193 -0.408333 -0.74124 -0.532755 13 10 13
278194 -0.341517 -0.784504 -0.517609 13 9 13
278195 -0.239428 -0.807168 -0.539587 12 9 12
278196 -0.187565 -0.823295 -0.535728 12 9 12
278197 -0.890349 -0.34649 -0.295335 12 9 12
278198 -0.389132 -0.276589 -0.878678 12 9 12
278199 0.429477 -0.350818 -0.832152 12 9 12
278201 -0.654519 0.522004 -0.546916 18 26 4
278202 -0.638177 0.43575 -0.634706 18 27 4
278203 -0.601559 0.338537 -0.723547 18 27 4
278204 -0.676985 0.398999 -0.618459 17 27 4
278205 -0.576733 0.606584 -0.547207 17 27 4
278206 -0.482963 0.58304 -0.653307 17 27 3
278207 -0.625951 0.467318 -0.624339 17 27 3
278208 -0.623809 0.366131 -0.690515 17 27 3
278209 -0.585071 0.474733 -0.65751 17 27 3
278210 -0.633816 0.331274 -0.698953 17 27 3
278211 -0.730896 0.409487 -0.545996 16 28 3
278212 -0.509871 0.549693 -0.661716 16 28 2
278213 -0.540201 0.548551 -0.638181 16 28 2
278214 -0.53195 0.323228 -0.782658 16 28 2
278215 -0.515734 0.597079 -0.614422 16 28 2
